命令代码,命令名称,MML Codex,中文显示名称,英文显示名称,标准路径,参数类型,访问权限,原始分组,分析建议分组,原导入动作,删除原因,调整说明
LST DEVICE_INFO,列出 设备基本信息,PORT,PORT,Port,Device.DeviceInfo.SignallingTrace.Port,STRING,READ_WRITE,设备信息参数管理,软采参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,SignallingTrace映射到软采/信令采集参数管理
LST DEVICE_INFO,列出 设备基本信息,TRACE_ID,TRACE_ID,Trace Id,Device.DeviceInfo.SignallingTrace.TraceID,INT,READ_WRITE,设备信息参数管理,软采参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,SignallingTrace映射到软采/信令采集参数管理
LST DEVICE_INFO,列出 设备基本信息,TRACE_TYPE,TRACE_TYPE,Trace Type,Device.DeviceInfo.SignallingTrace.TraceType,STRING,READ_WRITE,设备信息参数管理,软采参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,SignallingTrace映射到软采/信令采集参数管理
LST DEVICE_INFO,列出 设备基本信息,SLAVE_INTERFACE,SLAVE_INTERFACE,Slave Interface,Device.DeviceInfo.SlaveInterface,STRING,READ_WRITE,设备信息参数管理,跳过,跳过,未匹配标准南向分组，按多余项不导入,未匹配标准南向分组，按多余项不导入
LST DEVICE_INFO,列出 设备基本信息,SLAVE_INTERFACE_IP,SLAVE_INTERFACE_IP,Slave Interface IP,Device.DeviceInfo.SlaveInterfaceIP,STRING,READ_WRITE,设备信息参数管理,跳过,跳过,未匹配标准南向分组，按多余项不导入,未匹配标准南向分组，按多余项不导入
LST DEVICE_INFO,列出 设备基本信息,SOFTWARE_VERSION_OLD,SOFTWARE_VERSION_OLD,Software Version OLD,Device.DeviceInfo.SoftwareVersion_OLD,STRING,READ_ONLY,设备信息参数管理,软件版本参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向版本/回退字段映射到软件版本参数管理
LST DEVICE_INFO,列出 设备基本信息,SUPPORTED_POWER_RANGE,SUPPORTED_POWER_RANGE,Supported Power Range,Device.DeviceInfo.SupportedPowerRange,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
LST DEVICE_INFO,列出 设备基本信息,UE_COUNT,UE_COUNT,UE Count,Device.DeviceInfo.UE_Count,INT,READ_ONLY,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,UE状态/接入字段映射到小区服务/接入管理
LST DEVICE_INFO,列出 设备基本信息,UE_SPEED_STATISTICS,UE_SPEED_STATISTICS,UE SPEED STATISTICS,Device.DeviceInfo.UE_SPEED_STATISTICS,STRING,READ_ONLY,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,UE状态/接入字段映射到小区服务/接入管理
LST DEVICE_INFO,列出 设备基本信息,U_BOOT_VERSION,U_BOOT_VERSION,U BOOT Version,Device.DeviceInfo.U_BOOT_Version,STRING,READ_ONLY,设备信息参数管理,软件版本参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向版本/回退字段映射到软件版本参数管理
LST DEVICE_INFO,列出 设备基本信息,UE_AMBR_DL,UE_AMBR_DL,Ue Ambr Dl,Device.DeviceInfo.UeAmbrDl,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,UE状态/接入字段映射到小区服务/接入管理
LST DEVICE_INFO,列出 设备基本信息,UE_AMBR_UL,UE_AMBR_UL,Ue Ambr Ul,Device.DeviceInfo.UeAmbrUl,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,UE状态/接入字段映射到小区服务/接入管理
LST DEVICE_INFO,列出 设备基本信息,ENABLE_d2159ee3,ENABLE,Enable,Device.DeviceInfo.UeInfoUpload.Enable,BOOLEAN,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,UE状态/接入字段映射到小区服务/接入管理
LST DEVICE_INFO,列出 设备基本信息,URL,URL,Url,Device.DeviceInfo.UeInfoUpload.Url,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,UE状态/接入字段映射到小区服务/接入管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_DEFAULTGW,WAN_CONFIG10_DEFAULTGW,WAN CONFIG10 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG10_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_ENABLE,WAN_CONFIG10_ENABLE,WAN CONFIG10 ENABLE,Device.DeviceInfo.WAN_CONFIG10_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_IPADDR,WAN_CONFIG10_IPADDR,WAN CONFIG10 IPADDR,Device.DeviceInfo.WAN_CONFIG10_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_IPMODE,WAN_CONFIG10_IPMODE,WAN CONFIG10 IPMODE,Device.DeviceInfo.WAN_CONFIG10_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_NETMASK,WAN_CONFIG10_NETMASK,WAN CONFIG10 NETMASK,Device.DeviceInfo.WAN_CONFIG10_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_OPTION60,WAN_CONFIG10_OPTION60,WAN CONFIG10 OPTION60,Device.DeviceInfo.WAN_CONFIG10_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_V6_GW,WAN_CONFIG10_V6_GW,WAN CONFIG10 V6 GW,Device.DeviceInfo.WAN_CONFIG10_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_V6_IPADDR,WAN_CONFIG10_V6_IPADDR,WAN CONFIG10 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG10_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_V6_PREFIX,WAN_CONFIG10_V6_PREFIX,WAN CONFIG10 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG10_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG10_VLAN,WAN_CONFIG10_VLAN,WAN CONFIG10 VLAN,Device.DeviceInfo.WAN_CONFIG10_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_DEFAULTGW,WAN_CONFIG11_DEFAULTGW,WAN CONFIG11 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG11_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_ENABLE,WAN_CONFIG11_ENABLE,WAN CONFIG11 ENABLE,Device.DeviceInfo.WAN_CONFIG11_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_IPADDR,WAN_CONFIG11_IPADDR,WAN CONFIG11 IPADDR,Device.DeviceInfo.WAN_CONFIG11_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_IPMODE,WAN_CONFIG11_IPMODE,WAN CONFIG11 IPMODE,Device.DeviceInfo.WAN_CONFIG11_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_NETMASK,WAN_CONFIG11_NETMASK,WAN CONFIG11 NETMASK,Device.DeviceInfo.WAN_CONFIG11_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_OPTION60,WAN_CONFIG11_OPTION60,WAN CONFIG11 OPTION60,Device.DeviceInfo.WAN_CONFIG11_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_V6_GW,WAN_CONFIG11_V6_GW,WAN CONFIG11 V6 GW,Device.DeviceInfo.WAN_CONFIG11_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_V6_IPADDR,WAN_CONFIG11_V6_IPADDR,WAN CONFIG11 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG11_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_V6_PREFIX,WAN_CONFIG11_V6_PREFIX,WAN CONFIG11 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG11_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG11_VLAN,WAN_CONFIG11_VLAN,WAN CONFIG11 VLAN,Device.DeviceInfo.WAN_CONFIG11_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_DEFAULTGW,WAN_CONFIG12_DEFAULTGW,WAN CONFIG12 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG12_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_ENABLE,WAN_CONFIG12_ENABLE,WAN CONFIG12 ENABLE,Device.DeviceInfo.WAN_CONFIG12_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_IPADDR,WAN_CONFIG12_IPADDR,WAN CONFIG12 IPADDR,Device.DeviceInfo.WAN_CONFIG12_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_IPMODE,WAN_CONFIG12_IPMODE,WAN CONFIG12 IPMODE,Device.DeviceInfo.WAN_CONFIG12_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_NETMASK,WAN_CONFIG12_NETMASK,WAN CONFIG12 NETMASK,Device.DeviceInfo.WAN_CONFIG12_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_OPTION60,WAN_CONFIG12_OPTION60,WAN CONFIG12 OPTION60,Device.DeviceInfo.WAN_CONFIG12_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_V6_GW,WAN_CONFIG12_V6_GW,WAN CONFIG12 V6 GW,Device.DeviceInfo.WAN_CONFIG12_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_V6_IPADDR,WAN_CONFIG12_V6_IPADDR,WAN CONFIG12 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG12_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_V6_PREFIX,WAN_CONFIG12_V6_PREFIX,WAN CONFIG12 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG12_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG12_VLAN,WAN_CONFIG12_VLAN,WAN CONFIG12 VLAN,Device.DeviceInfo.WAN_CONFIG12_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_CONNECT_TYPE,WAN_CONFIG1_CONNECT_TYPE,WAN CONFIG1 CONNECT TYPE,Device.DeviceInfo.WAN_CONFIG1_CONNECT_TYPE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_DEFAULTGW,WAN_CONFIG1_DEFAULTGW,WAN CONFIG1 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG1_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_IPADDR,WAN_CONFIG1_IPADDR,WAN CONFIG1 IPADDR,Device.DeviceInfo.WAN_CONFIG1_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_IPMODE,WAN_CONFIG1_IPMODE,WAN CONFIG1 IPMODE,Device.DeviceInfo.WAN_CONFIG1_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_NETMASK,WAN_CONFIG1_NETMASK,WAN CONFIG1 NETMASK,Device.DeviceInfo.WAN_CONFIG1_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_OPTION60,WAN_CONFIG1_OPTION60,WAN CONFIG1 OPTION60,Device.DeviceInfo.WAN_CONFIG1_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_V6_GW,WAN_CONFIG1_V6_GW,WAN CONFIG1 V6 GW,Device.DeviceInfo.WAN_CONFIG1_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,WAN_CONFIG1_V6_IPADDR,WAN_CONFIG1_V6_IPADDR,WAN CONFIG1 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG1_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
