command_code,standard_path,delete_reason
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern2.NrofUplinkSlots,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PHY.TddULDLConfigurationCommon.pattern2.NrofUplinkSymbols,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PowerMaxLimit,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PowerMinLimit,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PowerModify,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.5QI,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.AllowedIntegrityAlgo,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.DiscardTimer,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.DlDataSplitThreshold,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.DrbInactivityTimerConfig,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.Dscp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.EnableRohc,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.IsDefault,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.LongDrxCycle,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.MappingDrbIndex,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.MinBr,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.PdcpDuplicationActivated,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.PdcpSnSizeDl,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.PdcpSnSizeUl,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.PrimaryPath,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.PrimaryPathDl,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.Priority,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.RlcMode,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.RohcProfile0x0001,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.RohcProfile0x0002,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.RohcProfile0x0006,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.ShortDrxCycle,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.ShortDrxCycleTimer,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.SnFieldLengthAmDl,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.SnFieldLengthAmUl,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.SnFieldLengthUmDl,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.SnFieldLengthUmUl,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.StatusReportRequired,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.TReorderingPdcp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.TReorderingUE,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.Type,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.UeInactivityTimerConfig,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.UlConfig,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.UlDataSplitThreshold,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.NRARFCNDL,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.NRARFCNUL,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.PhyCellID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.SsbFrequency,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.rftxEnable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.OamLogFileCount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.OamLogFileSize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.OamShmSize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmFileCount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmLogFilesize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmLogLevel,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmShmSize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib2Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib3Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib4Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib5Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib9DaylightsavingTime,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib9Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib9Leapseconds,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMECode,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEGroupID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEIp1,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEIp2,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.MMEIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.MMEStatus,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1CIfname,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1CIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1UIfname,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1UIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.DpdAction,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.DpdDelay,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.EspAuthentication,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.EspDhGroup,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.EspenCryption,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.Fragmetation,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeAuthentication,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeDhGroup,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeenCryption,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeLifeTime,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.KeyLife,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftAuth,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftCert,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftSourceIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftSubnet,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.ReKeyMargin,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.Right,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.RightAuth,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.RightId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.RightSubnet,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.SecretKey,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.TunnelName,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.CA.CaEnable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.CA.PARAMS.CARRIER_MODE,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.CA.PARAMS.NumOfCells,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.CellId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.GnbId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.GnbIdLength,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.PCI,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
LST FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.QOFFSET,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
