path,strict_mml_tree_match,strict_match_level,strict_reason,rematch_decision,rematch_confidence,matched_chapter_code,matched_chapter_name,matched_group_name,matched_object_path,matched_group_code,match_source_type,match_source_file,old_target_chapter_code,old_target_chapter_name,old_target_node_name,old_target_object_path,access,data_type
Device.Services.FAPService.{i}.X_COM.LTE.HOVInterA5Threshold2RSRP,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LTE,Device.Services.FAPService.{i}.X_COM.LTE.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwBindName,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwEnable,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwFwdIpv4Addr,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwFwdIpv4Enable,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwFwdIpv4Mask,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwFwdIpv6Addr,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwFwdIpv6Enable,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwFwdIpv6PrefixLen,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.LgwFwdMode,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,LgwFwdCfg,Device.Services.FAPService.{i}.FAPControl.NR.LgwFwdCfg.,READ_WRITE,STRING
Device.Services.FAPService.{i}.CellConfig.{i}.NR.MacSchedulerInfo.MacLogLevel,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MacSchedulerInfo,Device.Services.FAPService.{i}.CellConfig.{i}.NR.MacSchedulerInfo.,READ_WRITE,STRING
Device.Services.FAPService.{i}.CellConfig.{i}.NR.MacSchedulerInfo.SchLogLevel,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MacSchedulerInfo,Device.Services.FAPService.{i}.CellConfig.{i}.NR.MacSchedulerInfo.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.Enable,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_WRITE,BOOLEAN
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.MmePool1IpsecAddr,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_ONLY,STRING
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.MmePool1List,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.MmePool1Status,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_ONLY,STRING
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.MmePool2IpsecAddr,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_ONLY,STRING
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.MmePool2List,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.MmePool2Status,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_ONLY,STRING
Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.MmePoolListMapIpsecTunnel,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MmePool,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.MmePool.,READ_WRITE,STRING
Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i},yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MocnConfigParam,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.,READ_WRITE,STRING
Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i},yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,MultiIpsecConfigParam,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.MultiPlmnEnable,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,NR,Device.Services.FAPService.{i}.FAPControl.NR.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.NgapDscp.Dscp,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,NgapDscp,Device.Services.FAPService.{i}.FAPControl.NR.NgapDscp.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.NgapDscp.VlanPrio,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,NgapDscp,Device.Services.FAPService.{i}.FAPControl.NR.NgapDscp.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.OamDscp.Dscp,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,OamDscp,Device.Services.FAPService.{i}.FAPControl.NR.OamDscp.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.OamDscp.VlanPrio,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,OamDscp,Device.Services.FAPService.{i}.FAPControl.NR.OamDscp.,READ_WRITE,STRING
Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.PLMNList.{i},yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,PLMNList,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.PLMNList.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.NR.PdcpLog.PdcpLogLevel,yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,PdcpLog,Device.Services.FAPService.{i}.FAPControl.NR.PdcpLog.,READ_WRITE,STRING
Device.Services.FAPService.{i}.FAPControl.Qos.QosSstInfo.{i},yes,existing_mml_parent_object_group,命中 mmlstandardloader seed/catalog 的现有 object_path 分组；加入 sub_field 后可显示在当前参数树,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,SF,小区服务参数管理,QosSstInfo,Device.Services.FAPService.{i}.FAPControl.Qos.QosSstInfo.,READ_WRITE,STRING
